time,value,slope
70.20, 901, 0.61
70.21, 901, 0.58
70.23, 901, 0.54
70.25, 901, 0.47
70.27, 902, 0.43
70.29, 902, 0.39
70.31, 901, 0.35
70.33, 902, 0.35
70.35, 902, 0.34
70.36, 902, 0.34
70.38, 901, 0.30
70.40, 902, 0.30
70.42, 901, 0.27
70.44, 902, 0.23
70.46, 902, 0.20
70.48, 901, 0.16
70.50, 902, 0.13
70.51, 902, 0.13
70.53, 901, 0.10
70.55, 902, 0.07
70.57, 902, 0.07
70.59, 902, 0.07
70.61, 902, 0.04
70.63, 901, -0.02
70.65, 902, -0.02
70.67, 901, -0.04
70.68, 902, -0.07
70.71, 902, -0.10
70.72, 902, -0.09
70.75, 901, -0.11
70.76, 902, -0.14
70.79, 902, -0.16
70.80, 901, -0.18
70.82, 902, -0.17
70.84, 902, -0.19
70.86, 902, -0.21
70.88, 901, -0.26
70.90, 902, -0.25
70.92, 902, -0.23
70.94, 902, -0.22
70.96, 902, -0.20
70.98, 902, -0.18
71.00, 902, -0.16
71.02, 902, -0.14
71.04, 902, -0.15
71.06, 902, -0.16
71.08, 902, -0.13
71.10, 902, -0.14
71.12, 902, -0.15
71.14, 902, -0.16
71.16, 902, -0.13
71.18, 902, -0.14
71.20, 901, -0.15
71.22, 902, -0.15
71.24, 902, -0.16
71.26, 902, -0.13
71.28, 901, -0.16
71.30, 902, -0.17
71.32, 902, -0.14
71.34, 903, -0.11
71.36, 902, -0.11
71.38, 902, -0.11
71.40, 902, -0.11
71.42, 902, -0.08
71.44, 902, -0.08
71.46, 902, -0.04
71.48, 902, -0.04
71.50, 902, -0.04
71.52, 902, -0.04
71.54, 902, -0.00
71.56, 903, 0.03
71.57, 902, 0.03
71.59, 902, 0.07
71.61, 901, 0.04
71.63, 902, 0.05
71.65, 902, 0.05
71.67, 902, 0.09
71.69, 901, 0.07
71.71, 902, 0.07
71.72, 902, 0.08
71.74, 902, 0.08
71.76, 902, 0.09
71.78, 902, 0.09
71.80, 902, 0.09
71.82, 901, 0.07
71.84, 902, 0.07
71.86, 902, 0.07
71.87, 902, 0.08
71.89, 903, 0.11
71.91, 903, 0.15
71.93, 903, 0.19
71.95, 902, 0.19
71.97, 902, 0.23
71.99, 902, 0.23
72.00, 902, 0.23
72.02, 902, 0.24
72.04, 902, 0.28
72.06, 902, 0.28
72.08, 902, 0.28
72.10, 902, 0.25
72.12, 902, 0.26
72.14, 902, 0.26
72.15, 904, 0.33
72.17, 902, 0.33
72.19, 904, 0.40
72.21, 903, 0.44
72.23, 902, 0.44
72.25, 903, 0.47
72.27, 903, 0.51
72.29, 901, 0.48
72.30, 903, 0.47
72.32, 903, 0.51
72.34, 902, 0.51
72.36, 902, 0.54
72.38, 903, 0.57
72.40, 902, 0.57
72.42, 903, 0.60
72.43, 903, 0.66
72.45, 903, 0.70
72.47, 903, 0.73
72.49, 903, 0.76
72.51, 903, 0.79
72.53, 903, 0.82
72.55, 902, 0.82
72.57, 902, 0.85
72.58, 902, 0.85
72.60, 903, 0.88
72.62, 902, 0.88
72.64, 902, 0.84
72.66, 902, 0.81
72.68, 902, 0.77
72.70, 902, 0.76
72.72, 902, 0.76
72.73, 902, 0.75
72.75, 904, 0.81
72.77, 903, 0.84
72.79, 902, 0.83
72.81, 904, 0.89
72.83, 903, 0.92
72.85, 903, 0.94
72.86, 902, 0.94
72.88, 903, 0.96
72.90, 903, 0.92
72.92, 903, 0.95
72.94, 903, 0.90
72.96, 903, 0.89
72.98, 903, 0.91
73.00, 903, 0.90
73.01, 903, 0.89
73.03, 903, 0.95
73.05, 903, 0.93
73.07, 904, 0.96
73.09, 904, 1.01
73.11, 903, 1.03
73.13, 903, 1.02
73.15, 903, 1.03
73.17, 903, 1.02
73.18, 903, 1.00
73.20, 903, 0.99
73.22, 902, 0.93
73.24, 903, 0.91
73.26, 903, 0.89
73.28, 903, 0.87
73.30, 903, 0.89
73.32, 903, 0.90
73.33, 903, 0.91
73.35, 903, 0.89
73.37, 904, 0.93
73.39, 904, 0.98
73.41, 903, 0.99
73.43, 903, 1.01
73.45, 902, 0.99
73.46, 904, 1.04
73.48, 903, 1.05
73.50, 903, 1.00
73.52, 904, 1.01
73.54, 903, 1.02
73.56, 904, 1.00
73.58, 903, 0.98
73.60, 903, 0.95
73.61, 902, 0.93
73.63, 903, 0.90
73.65, 904, 0.92
73.67, 904, 0.93
73.69, 903, 0.90
73.71, 903, 0.88
73.73, 903, 0.86
73.75, 904, 0.87
73.76, 904, 0.88
73.78, 903, 0.86
73.80, 903, 0.83
73.82, 903, 0.77
73.84, 904, 0.75
73.86, 904, 0.76
73.88, 903, 0.73
73.89, 903, 0.71
73.91, 903, 0.68
73.93, 903, 0.66
73.95, 903, 0.63
73.97, 903, 0.64
73.99, 903, 0.62
74.01, 903, 0.60
74.03, 903, 0.57
74.04, 903, 0.55
74.06, 904, 0.56
74.08, 903, 0.54
74.10, 903, 0.52
74.12, 903, 0.46
74.14, 903, 0.40
74.16, 904, 0.41
74.18, 904, 0.42
74.19, 904, 0.46
74.21, 903, 0.40
74.23, 903, 0.38
74.25, 904, 0.39
74.27, 904, 0.36
74.29, 903, 0.33
74.31, 903, 0.28
74.33, 903, 0.25
74.34, 903, 0.23
74.36, 903, 0.24
74.38, 903, 0.22
74.40, 903, 0.16
74.42, 903, 0.10
74.44, 904, 0.11
74.46, 904, 0.12
74.47, 904, 0.14
74.49, 904, 0.12
74.51, 904, 0.09
74.53, 904, 0.11
74.55, 903, 0.08
74.57, 903, 0.06
74.59, 903, 0.01
74.61, 903, -0.04
74.63, 903, -0.06
74.65, 904, -0.04
74.67, 903, -0.06
74.68, 903, -0.08
74.71, 903, -0.09
74.72, 903, -0.11
74.74, 904, -0.09
74.76, 904, -0.07
74.78, 903, -0.08
74.80, 903, -0.10
74.82, 904, -0.11
74.84, 903, -0.12
74.86, 903, -0.14
74.88, 904, -0.12
74.90, 903, -0.13
74.92, 903, -0.17
74.94, 904, -0.18
74.96, 903, -0.22
74.98, 903, -0.23
75.00, 903, -0.24
75.02, 904, -0.25
75.04, 903, -0.29
75.06, 904, -0.26
75.08, 903, -0.27
75.10, 903, -0.28
75.12, 904, -0.25
75.14, 903, -0.26
75.16, 904, -0.23
75.18, 903, -0.23
75.20, 904, -0.20
75.22, 903, -0.24
75.24, 903, -0.27
75.26, 904, -0.27
75.28, 903, -0.31
75.30, 903, -0.34
75.32, 903, -0.38
75.34, 903, -0.38
75.36, 904, -0.35
75.38, 904, -0.31
75.40, 903, -0.31
75.42, 904, -0.28
75.44, 904, -0.28
75.46, 903, -0.28
75.47, 904, -0.24
75.50, 903, -0.24
75.51, 904, -0.21
75.54, 903, -0.24
75.55, 904, -0.24
75.57, 903, -0.23
75.59, 904, -0.20
75.61, 903, -0.23
75.63, 903, -0.23
75.65, 903, -0.22
75.67, 903, -0.25
75.69, 903, -0.25
75.71, 903, -0.24
75.73, 904, -0.24
75.75, 904, -0.20
75.77, 904, -0.17
75.79, 904, -0.13
75.81, 903, -0.15
75.83, 903, -0.15
75.85, 903, -0.17
75.87, 904, -0.13
75.89, 904, -0.09
75.91, 904, -0.09
75.93, 903, -0.08
75.95, 904, -0.08
75.97, 904, -0.04
75.99, 903, -0.07
76.01, 903, -0.06
76.03, 903, -0.05
76.05, 903, -0.08
76.07, 904, -0.04
76.09, 904, 0.00
76.11, 904, 0.04
76.13, 904, 0.08
76.14, 903, 0.06
76.16, 904, 0.07
76.18, 904, 0.11
76.20, 903, 0.08
76.22, 904, 0.09
76.24, 904, 0.13
76.26, 903, 0.10
76.28, 903, 0.11
76.29, 904, 0.12
76.31, 904, 0.15
76.33, 904, 0.16
76.35, 904, 0.20
76.37, 904, 0.20
76.39, 904, 0.24
76.41, 904, 0.28
76.43, 904, 0.32
76.44, 904, 0.36
76.46, 904, 0.40
76.48, 904, 0.44
76.50, 904, 0.44
76.52, 904, 0.45
76.54, 904, 0.45
76.56, 903, 0.43
76.57, 904, 0.46
76.59, 903, 0.47
76.61, 903, 0.47
76.63, 903, 0.44
76.65, 903, 0.41
76.67, 903, 0.38
76.69, 904, 0.42
76.71, 904, 0.42
76.72, 904, 0.42
76.74, 904, 0.46
76.76, 903, 0.46
76.78, 903, 0.46
76.80, 903, 0.47
76.82, 904, 0.47
76.84, 904, 0.47
76.86, 904, 0.47
76.87, 904, 0.47
76.89, 904, 0.50
76.91, 903, 0.46
76.93, 903, 0.43
76.95, 903, 0.42
76.97, 903, 0.39
76.99, 903, 0.35
77.00, 904, 0.38
77.03, 903, 0.38
77.04, 903, 0.34
77.06, 903, 0.30
77.08, 903, 0.27
77.10, 903, 0.23
77.12, 903, 0.19
77.14, 904, 0.18
77.16, 904, 0.18
77.17, 903, 0.14
77.19, 903, 0.09
77.21, 904, 0.08
77.23, 904, 0.07
77.25, 903, 0.03
77.27, 903, -0.02
77.29, 903, -0.06
77.31, 904, -0.04
77.33, 904, -0.05
77.35, 904, -0.03
77.37, 904, -0.01
77.39, 904, 0.01
77.40, 903, 0.00
77.42, 903, -0.01
77.44, 904, -0.02
77.46, 903, -0.06
77.48, 904, -0.07
77.50, 904, -0.08
77.52, 904, -0.06
77.54, 904, -0.04
77.56, 904, -0.02
77.58, 904, -0.03
77.60, 904, -0.04
77.62, 903, -0.09
77.64, 904, -0.10
77.66, 903, -0.14
77.68, 904, -0.12
77.70, 903, -0.13
77.72, 904, -0.11
77.74, 903, -0.12
77.76, 904, -0.09
77.78, 903, -0.14
77.80, 903, -0.14
77.82, 904, -0.12
77.84, 904, -0.09
77.86, 903, -0.10
77.88, 904, -0.07
77.90, 903, -0.08
77.92, 904, -0.08
77.94, 904, -0.09
77.96, 904, -0.06
77.98, 904, -0.03
78.00, 903, -0.06
78.02, 904, -0.06
78.04, 904, -0.03
78.06, 904, -0.00
78.07, 904, 0.03
78.10, 904, 0.03
78.11, 903, 0.00
78.13, 903, -0.03
78.15, 903, -0.06
78.17, 903, -0.09
78.19, 903, -0.09
78.21, 904, -0.06
78.23, 904, -0.06
78.25, 903, -0.06
78.27, 904, -0.06
78.29, 903, -0.09
78.31, 904, -0.08
78.33, 904, -0.08
78.35, 904, -0.08
78.37, 904, -0.08
78.39, 904, -0.08
78.41, 904, -0.05
78.43, 903, -0.08
78.45, 904, -0.04
78.47, 904, -0.04
78.49, 903, -0.03
78.51, 904, -0.03
78.53, 904, 0.00
78.54, 904, 0.00
78.57, 903, 0.01
78.58, 904, 0.04
78.60, 904, 0.05
78.62, 904, 0.05
78.64, 904, 0.08
78.66, 903, 0.05
78.68, 904, 0.09
78.70, 903, 0.06
78.71, 903, 0.03
78.73, 904, 0.03
78.75, 904, 0.03
78.77, 904, 0.06
78.79, 904, 0.07
78.81, 904, 0.07
78.83, 904, 0.07
78.85, 904, 0.07
78.86, 904, 0.07
78.88, 904, 0.10
78.90, 904, 0.13
78.92, 904, 0.17
78.94, 904, 0.20
78.96, 904, 0.24
78.98, 904, 0.24
79.00, 904, 0.24
79.01, 905, 0.31
79.03, 905, 0.34
79.05, 904, 0.38
79.07, 903, 0.35
79.09, 903, 0.32
79.11, 904, 0.32
79.13, 905, 0.35
79.14, 904, 0.36
79.16, 904, 0.36
79.18, 905, 0.43
79.20, 904, 0.43
79.22, 903, 0.40
79.24, 904, 0.43
79.26, 903, 0.40
79.28, 903, 0.37
79.29, 904, 0.37
79.31, 904, 0.40
79.33, 903, 0.37
79.35, 903, 0.33
79.37, 905, 0.36
79.39, 905, 0.39
79.41, 903, 0.39
79.43, 904, 0.39
79.44, 905, 0.46
79.46, 905, 0.52
79.48, 904, 0.52
79.50, 904, 0.52
79.52, 904, 0.52
79.54, 905, 0.55
79.56, 903, 0.52
79.58, 903, 0.48
79.59, 904, 0.48
79.61, 903, 0.44
79.63, 904, 0.44
79.65, 905, 0.47
79.67, 905, 0.50
79.69, 904, 0.49
79.71, 905, 0.52
79.72, 905, 0.55
79.74, 905, 0.58
79.76, 905, 0.57
79.78, 904, 0.53
79.80, 905, 0.55
79.82, 905, 0.61
79.84, 905, 0.67
79.86, 905, 0.69
79.88, 905, 0.68
79.89, 905, 0.71
79.91, 905, 0.73
79.93, 905, 0.72
79.95, 903, 0.68
79.97, 903, 0.67
79.99, 903, 0.62
80.01, 905, 0.68
80.03, 904, 0.70
80.04, 904, 0.70
80.06, 904, 0.69
80.08, 905, 0.74
80.10, 905, 0.80
80.12, 905, 0.79
80.14, 903, 0.72
80.16, 904, 0.74
80.18, 904, 0.73
80.19, 905, 0.72
80.21, 905, 0.71
80.23, 903, 0.66
80.25, 905, 0.68
80.27, 905, 0.70
80.29, 905, 0.69
80.31, 905, 0.74
80.32, 905, 0.80
80.34, 905, 0.82
80.36, 905, 0.87
80.38, 905, 0.89
80.40, 905, 0.88
80.42, 905, 0.87
80.44, 905, 0.89
80.46, 905, 0.88
80.47, 905, 0.86
80.49, 905, 0.85
80.51, 905, 0.84
80.53, 905, 0.86
80.55, 904, 0.81
80.57, 905, 0.79
80.59, 905, 0.78
80.61, 905, 0.76
80.62, 903, 0.68
80.64, 904, 0.62
80.66, 905, 0.61
80.68, 904, 0.56
80.70, 903, 0.54
80.72, 905, 0.59
80.74, 905, 0.64
80.75, 904, 0.59
80.77, 905, 0.60
80.79, 905, 0.62
80.81, 905, 0.64
80.83, 904, 0.58
80.85, 905, 0.57
80.87, 905, 0.54
80.89, 905, 0.59
80.90, 905, 0.61
80.92, 905, 0.62
80.94, 905, 0.61
80.96, 905, 0.59
80.98, 905, 0.64
81.00, 905, 0.62
81.02, 905, 0.60
81.04, 905, 0.59
81.05, 905, 0.57
81.07, 905, 0.55
81.09, 905, 0.53
81.11, 905, 0.51
81.13, 905, 0.48
81.15, 905, 0.46
81.17, 905, 0.44
81.18, 903, 0.35
81.20, 905, 0.33
81.22, 905, 0.31
81.24, 905, 0.29
81.26, 905, 0.27
81.28, 905, 0.24
81.30, 905, 0.26
81.32, 905, 0.24
81.33, 904, 0.18
81.35, 905, 0.17
81.37, 905, 0.22
81.39, 905, 0.23
81.41, 905, 0.22
81.43, 904, 0.20
81.45, 905, 0.26
81.47, 905, 0.24
81.49, 905, 0.23
81.50, 904, 0.21
81.52, 905, 0.20
81.54, 905, 0.18
81.56, 905, 0.17
81.58, 905, 0.18
81.60, 905, 0.17
81.62, 905, 0.16
81.64, 905, 0.14
81.65, 905, 0.13
81.67, 905, 0.11
81.69, 905, 0.10
81.71, 905, 0.08
81.73, 905, 0.07
81.75, 905, 0.05
81.77, 905, 0.03
81.78, 905, 0.02
81.80, 905, 0.01
81.82, 905, -0.01
81.84, 905, -0.02
81.86, 905, -0.03
81.88, 905, -0.05
81.90, 904, -0.09
81.92, 905, -0.10
81.94, 906, -0.01
81.96, 904, -0.05
81.98, 905, -0.06
82.00, 905, -0.07
82.02, 905, -0.07
82.04, 904, -0.11
82.06, 905, -0.12
82.08, 905, -0.12
82.10, 905, -0.09
82.12, 905, -0.10
82.14, 905, -0.10
82.16, 905, -0.11
82.18, 905, -0.11
82.20, 905, -0.09
82.22, 905, -0.09
82.24, 905, -0.10
82.26, 905, -0.10
82.28, 904, -0.11
82.30, 905, -0.11
82.32, 905, -0.12
82.33, 905, -0.12
82.36, 905, -0.13
82.38, 905, -0.13
82.39, 905, -0.13
82.42, 905, -0.14
82.43, 905, -0.14
82.45, 905, -0.14
82.47, 905, -0.14
82.49, 905, -0.15
82.51, 905, -0.15
82.53, 904, -0.18
82.55, 905, -0.18
82.57, 906, -0.15
82.59, 905, -0.15
82.61, 905, -0.15
82.63, 905, -0.15
82.65, 904, -0.18
82.67, 905, -0.18
82.69, 905, -0.14
82.71, 905, -0.14
82.73, 905, -0.17
82.75, 905, -0.14
82.77, 905, -0.14
82.79, 905, -0.14
82.81, 905, -0.14
82.83, 905, -0.10
82.85, 905, -0.10
82.87, 905, -0.10
82.89, 905, -0.09
82.91, 905, -0.09
82.93, 905, -0.09
82.95, 904, -0.12
82.97, 905, -0.11
82.99, 905, -0.11
83.01, 905, -0.11
83.03, 905, -0.11
83.05, 905, -0.11
83.07, 905, -0.07
83.09, 905, -0.07
83.11, 904, -0.10
83.13, 906, -0.06
83.15, 905, -0.06
83.17, 904, -0.09
83.18, 905, -0.08
83.21, 905, -0.08
83.22, 905, -0.08
83.25, 905, -0.07
83.26, 905, -0.07
83.28, 905, -0.07
83.30, 905, -0.06
83.32, 905, -0.03
83.34, 905, -0.02
83.36, 905, -0.05
83.38, 905, -0.05
83.40, 905, -0.04
83.42, 905, -0.04
83.44, 905, -0.00
83.46, 905, 0.00
83.48, 905, 0.00
83.50, 905, 0.01
83.52, 905, 0.01
83.54, 905, 0.02
83.56, 905, 0.02
83.57, 905, 0.02
83.59, 905, 0.03
83.61, 905, 0.03
83.63, 905, 0.03
83.65, 905, 0.03
83.67, 905, 0.04
83.69, 905, 0.04
83.71, 905, 0.04
83.72, 905, 0.08
83.74, 905, 0.08
83.76, 905, 0.08
83.78, 905, 0.09
83.80, 906, 0.12
83.82, 905, 0.12
83.84, 905, 0.13
83.86, 905, 0.13
83.87, 905, 0.16
83.89, 905, 0.13
83.91, 905, 0.13
83.93, 905, 0.17
83.95, 905, 0.17
83.97, 905, 0.17
83.99, 905, 0.18
84.00, 905, 0.18
84.02, 905, 0.18
84.04, 905, 0.18
84.06, 905, 0.18
84.08, 905, 0.18
84.10, 905, 0.19
84.12, 905, 0.19
84.14, 906, 0.22
84.15, 905, 0.22
84.17, 905, 0.23
84.19, 905, 0.23
84.21, 906, 0.26
84.23, 905, 0.26
84.25, 905, 0.26
84.27, 905, 0.26
84.29, 905, 0.26
84.30, 905, 0.26
84.32, 905, 0.26
84.34, 906, 0.29
84.36, 906, 0.32
84.38, 905, 0.32
84.40, 905, 0.32
84.42, 906, 0.35
84.43, 905, 0.35
84.45, 905, 0.35
84.47, 905, 0.35
84.49, 905, 0.35
84.51, 905, 0.35
84.53, 905, 0.34
84.55, 905, 0.31
84.57, 906, 0.34
84.58, 906, 0.37
84.60, 906, 0.40
84.62, 905, 0.39
84.64, 905, 0.39
84.66, 904, 0.35
84.68, 905, 0.35
84.70, 906, 0.38
84.72, 906, 0.41
84.73, 905, 0.40
84.75, 905, 0.40
84.77, 906, 0.43
84.79, 905, 0.42
84.81, 906, 0.45
84.83, 906, 0.48
84.85, 906, 0.51
84.87, 905, 0.50
84.89, 905, 0.46
84.90, 905, 0.46
84.92, 906, 0.49
84.94, 905, 0.48
84.96, 905, 0.44
84.98, 906, 0.47
85.00, 905, 0.46
85.02, 905, 0.45
85.04, 905, 0.45
85.05, 906, 0.47
85.07, 905, 0.47
85.09, 905, 0.43
85.11, 906, 0.42
85.13, 906, 0.44
85.15, 906, 0.47
85.17, 906, 0.46
85.18, 906, 0.49
85.20, 906, 0.51
85.22, 906, 0.53
85.24, 905, 0.53
85.26, 906, 0.55
85.28, 906, 0.58
85.30, 906, 0.60
85.32, 905, 0.56
85.33, 905, 0.52
85.35, 905, 0.47
85.37, 906, 0.50
85.39, 905, 0.49
85.41, 906, 0.55
85.43, 906, 0.57
85.45, 906, 0.56
85.46, 906,
